,Component_1,Component_2
79,-1.0491295,-0.0111664105
80,0.0058679823,0.5022661
81,0.54743296,-0.039299205
82,1.6305631,-1.1224298
83,1.5930529,1.0063208
84,2.676183,-0.076809675
85,2.676183,-0.076809675
86,0.015245501,-0.029921615
87,0.015245501,-0.029921615
88,0.015245501,-0.029921615
89,0.015245501,-0.029921615
90,0.015245501,-0.029921615
91,0.015245501,-0.029921615
92,0.015245501,-0.029921615
93,0.015245501,-0.029921615
94,0.015245501,-0.029921615
95,0.015245501,-0.029921615
96,-1.3152232,-0.00647767
97,-1.0491295,-0.0111664105
98,-0.78772444,0.2502386
99,-0.516942,-0.020544022
100,0.015245501,-0.029921615
101,0.015245501,-0.029921615
102,1.5930529,1.0063208
103,2.676183,-0.076809675
104,-1.0491295,-0.0111664105
105,-1.0491295,-0.0111664105
106,2.676183,-0.076809675
107,2.676183,-0.076809675
108,2.676183,-0.076809675
109,2.676183,-0.076809675
110,2.676183,-0.076809675
111,2.676183,-0.076809675
112,2.676183,-0.076809675
113,2.676183,-0.076809675
114,2.676183,-0.076809675
115,2.676183,-0.076809675
116,2.676183,-0.076809675
117,2.676183,-0.076809675
118,2.676183,-0.076809675
119,-1.0491295,-0.0111664105
120,-1.0491295,-0.0111664105
121,-1.0491295,-0.0111664105
122,-1.0491295,-0.0111664105
123,-1.0491295,-0.0111664105
124,-1.0491295,-0.0111664105
125,-1.0491295,-0.0111664105
126,-1.0491295,-0.0111664105
127,-1.0491295,-0.0111664105
128,-1.0491295,-0.0111664105
129,-1.0491295,-0.0111664105
130,-1.0491295,-0.0111664105
131,-1.3152232,-0.00647767
132,-1.3152232,-0.00647767
133,-1.3152232,-0.00647767
134,-1.3152232,-0.00647767
135,-1.3152232,-0.00647767
136,-1.3152232,-0.00647767
137,-1.3152232,-0.00647767
138,-1.3152232,-0.00647767
139,-1.3152232,-0.00647767
140,-1.3152232,-0.00647767
141,-1.3152232,-0.00647767
142,-1.3152232,-0.00647767
143,-1.3152232,-0.00647767
144,-1.3152232,-0.00647767
145,-1.3152232,-0.00647767
146,-1.3152232,-0.00647767
147,-1.3152232,-0.00647767
148,-1.3152232,-0.00647767
149,-1.3152232,-0.00647767
150,-1.3152232,-0.00647767
151,-1.3152232,-0.00647767
152,-1.3152232,-0.00647767
153,-1.3152232,-0.00647767
154,-1.3152232,-0.00647767
155,1.5930529,1.0063208
156,1.5930529,1.0063208
157,1.5930529,1.0063208
158,1.5930529,1.0063208
159,1.5930529,1.0063208
160,1.5930529,1.0063208
161,1.5930529,1.0063208
162,1.5930529,1.0063208
163,1.5930529,1.0063208
164,1.5930529,1.0063208
165,1.5930529,1.0063208
166,1.5930529,1.0063208
167,1.5930529,1.0063208
168,1.5930529,1.0063208
169,-0.516942,-0.020544022
170,-0.516942,-0.020544022
171,-0.516942,-0.020544022
172,-0.516942,-0.020544022
173,-0.516942,-0.020544022
174,-0.516942,-0.020544022
175,-0.516942,-0.020544022
176,-0.516942,-0.020544022
177,-0.516942,-0.020544022
178,-0.516942,-0.020544022
179,-0.516942,-0.020544022
180,-0.516942,-0.020544022
181,-1.3152232,-0.00647767
182,-1.3829188,0.06121802
183,-1.1845206,0.124224864
184,-1.0491295,-0.0111664105
185,0.0058679823,0.5022661
186,0.54743296,-0.039299205
187,1.6305631,-1.1224298
188,1.5930529,1.0063208
189,2.676183,-0.076809675
190,2.676183,-0.076809675
191,0.015245501,-0.029921615
192,0.015245501,-0.029921615
193,0.015245501,-0.029921615
194,0.015245501,-0.029921615
195,0.015245501,-0.029921615
196,0.015245501,-0.029921615
197,0.015245501,-0.029921615
198,0.015245501,-0.029921615
199,0.015245501,-0.029921615
200,0.015245501,-0.029921615
201,-1.3152232,-0.00647767
202,-1.0491295,-0.0111664105
203,-0.78772444,0.2502386
204,-0.516942,-0.020544022
205,0.015245501,-0.029921615
206,0.015245501,-0.029921615
207,1.6305631,-1.1224298
208,0.0058679823,0.5022661
209,1.5930529,1.0063208
210,2.676183,-0.076809675
211,0.015245501,-0.029921615
212,-1.0491295,-0.0111664105
213,-1.0491295,-0.0111664105
214,0.015245501,-0.029921615
215,0.015245501,-0.029921615
216,0.0058679823,0.5022661
217,0.0058679823,0.5022661
218,0.0058679823,0.5022661
219,0.0058679823,0.5022661
220,0.0058679823,0.5022661
221,2.676183,-0.076809675
222,2.676183,-0.076809675
223,2.676183,-0.076809675
224,2.676183,-0.076809675
225,2.676183,-0.076809675
226,2.676183,-0.076809675
227,2.676183,-0.076809675
228,2.676183,-0.076809675
229,2.676183,-0.076809675
230,2.676183,-0.076809675
231,2.676183,-0.076809675
232,2.676183,-0.076809675
233,2.676183,-0.076809675
234,-1.0491295,-0.0111664105
235,-1.0491295,-0.0111664105
236,-1.0491295,-0.0111664105
237,-1.0491295,-0.0111664105
238,-1.0491295,-0.0111664105
239,-1.0491295,-0.0111664105
240,-1.0491295,-0.0111664105
241,-1.0491295,-0.0111664105
242,-1.0491295,-0.0111664105
243,-1.0491295,-0.0111664105
244,-1.0491295,-0.0111664105
245,-1.0491295,-0.0111664105
246,-1.1845206,0.124224864
247,-1.1845206,0.124224864
248,-0.78772444,0.2502386
249,-0.78772444,0.2502386
250,-0.78772444,0.2502386
251,-0.78772444,0.2502386
252,0.0058679823,0.5022661
253,0.0058679823,0.5022661
254,0.0058679823,0.5022661
255,0.0058679823,0.5022661
256,-0.7783469,-0.28194907
257,-0.7783469,-0.28194907
258,0.024622988,-0.56210923
259,0.024622988,-0.56210923
260,1.6305631,-1.1224298
261,1.6305631,-1.1224298
262,-1.0491295,-0.0111664105
263,-1.0491295,-0.0111664105
264,-1.0491295,-0.0111664105
265,-1.0491295,-0.0111664105
266,-1.0491295,-0.0111664105
267,-1.0491295,-0.0111664105
268,-1.0491295,-0.0111664105
269,-1.0491295,-0.0111664105
270,-1.0491295,-0.0111664105
271,-1.0491295,-0.0111664105
272,-1.0491295,-0.0111664105
273,-1.0491295,-0.0111664105
274,-1.0491295,-0.0111664105
275,-1.0491295,-0.0111664105
276,-1.0491295,-0.0111664105
277,-1.0491295,-0.0111664105
278,-1.0491295,-0.0111664105
279,-1.0491295,-0.0111664105
280,-1.0491295,-0.0111664105
281,-1.0491295,-0.0111664105
282,-1.0491295,-0.0111664105
283,-1.0491295,-0.0111664105
284,-1.0491295,-0.0111664105
285,-1.0491295,-0.0111664105
286,-1.0491295,-0.0111664105
287,-1.0491295,-0.0111664105
288,-1.0491295,-0.0111664105
289,-1.0491295,-0.0111664105
290,-1.0491295,-0.0111664105
291,-1.0491295,-0.0111664105
292,-1.0491295,-0.0111664105
293,-1.0491295,-0.0111664105
294,-1.0491295,-0.0111664105
295,-1.0491295,-0.0111664105
296,-1.0491295,-0.0111664105
297,-1.0491295,-0.0111664105
298,-1.0491295,-0.0111664105
299,-1.0491295,-0.0111664105
300,-1.0491295,-0.0111664105
301,-1.0491295,-0.0111664105
302,-1.0491295,-0.0111664105
303,-1.0491295,-0.0111664105
304,-1.0491295,-0.0111664105
305,-1.0491295,-0.0111664105
306,-1.0491295,-0.0111664105
307,-1.0491295,-0.0111664105
308,-1.0491295,-0.0111664105
309,-1.0491295,-0.0111664105
310,-1.0491295,-0.0111664105
311,-1.0491295,-0.0111664105
312,-1.0491295,-0.0111664105
313,-1.0491295,-0.0111664105
314,-1.0491295,-0.0111664105
315,-1.0491295,-0.0111664105
316,-1.0491295,-0.0111664105
317,-1.0491295,-0.0111664105
318,-1.0491295,-0.0111664105
319,-1.0491295,-0.0111664105
320,-1.0491295,-0.0111664105
321,-1.0491295,-0.0111664105
322,-1.0491295,-0.0111664105
323,-1.0491295,-0.0111664105
324,-1.0491295,-0.0111664105
325,-1.0491295,-0.0111664105
326,-1.0491295,-0.0111664105
327,-1.0491295,-0.0111664105
328,-1.0491295,-0.0111664105
329,-1.0491295,-0.0111664105
330,-1.0491295,-0.0111664105
331,-1.0491295,-0.0111664105
332,-1.0491295,-0.0111664105
333,-1.0491295,-0.0111664105
334,-0.7783469,-0.28194907
335,-0.7783469,-0.28194907
336,-0.7783469,-0.28194907
337,-0.7783469,-0.28194907
338,-0.7783469,-0.28194907
339,-0.7783469,-0.28194907
340,-0.7783469,-0.28194907
341,-0.7783469,-0.28194907
342,-0.7783469,-0.28194907
343,-0.7783469,-0.28194907
344,-0.7783469,-0.28194907
345,-0.7783469,-0.28194907
346,-0.7783469,-0.28194907
347,-0.7783469,-0.28194907
348,-0.7783469,-0.28194907
349,-0.7783469,-0.28194907
350,-0.7783469,-0.28194907
351,-0.7783469,-0.28194907
352,-0.78772444,0.2502386
353,-0.78772444,0.2502386
354,-0.78772444,0.2502386
355,-0.78772444,0.2502386
356,-0.78772444,0.2502386
357,-0.78772444,0.2502386
358,-0.516942,-0.020544022
359,-0.516942,-0.020544022
360,-0.516942,-0.020544022
361,-0.516942,-0.020544022
362,2.676183,-0.076809675
363,2.676183,-0.076809675
364,2.676183,-0.076809675
365,2.676183,-0.076809675
366,2.676183,-0.076809675
367,2.676183,-0.076809675
368,2.676183,-0.076809675
369,2.676183,-0.076809675
370,2.676183,-0.076809675
371,2.676183,-0.076809675
372,2.676183,-0.076809675
373,-1.3152232,-0.00647767
374,-1.3152232,-0.00647767
375,-1.3152232,-0.00647767
376,-1.3152232,-0.00647767
377,-1.0491295,-0.0111664105
378,-1.0491295,-0.0111664105
379,-1.0491295,-0.0111664105
380,-1.0491295,-0.0111664105
381,-0.7783469,-0.28194907
382,-0.7783469,-0.28194907
383,-0.7783469,-0.28194907
384,-0.7783469,-0.28194907
385,-0.516942,-0.020544022
386,0.54743296,-0.039299205
387,2.676183,-0.076809675
388,0.54743296,-0.039299205
389,0.54743296,-0.039299205
390,0.54743296,-0.039299205
391,0.54743296,-0.039299205
392,2.676183,-0.076809675
393,2.676183,-0.076809675
394,2.676183,-0.076809675
395,2.676183,-0.076809675
396,0.015245501,-0.029921615
397,0.015245501,-0.029921615
398,0.015245501,-0.029921615
399,0.015245501,-0.029921615
400,0.015245501,-0.029921615
401,0.015245501,-0.029921615
402,0.54743296,-0.039299205
403,0.54743296,-0.039299205
404,0.54743296,-0.039299205
405,0.024622988,-0.56210923
406,0.024622988,-0.56210923
407,0.024622988,-0.56210923
408,0.024622988,-0.56210923
409,0.024622988,-0.56210923
410,0.024622988,-0.56210923
411,0.024622988,-0.56210923
412,0.024622988,-0.56210923
413,0.024622988,-0.56210923
414,0.024622988,-0.56210923
415,0.024622988,-0.56210923
416,0.024622988,-0.56210923
417,0.024622988,-0.56210923
418,0.024622988,-0.56210923
419,0.024622988,-0.56210923
420,2.433533,-1.40259
421,2.433533,-1.40259
422,2.433533,-1.40259
423,2.433533,-1.40259
424,2.433533,-1.40259
425,2.433533,-1.40259
426,2.433533,-1.40259
427,2.433533,-1.40259
428,2.433533,-1.40259
429,2.433533,-1.40259
430,2.433533,-1.40259
431,2.433533,-1.40259
432,0.024622988,-0.56210923
433,0.024622988,-0.56210923
434,0.024622988,-0.56210923
435,0.024622988,-0.56210923
436,0.024622988,-0.56210923
437,0.024622988,-0.56210923
438,0.024622988,-0.56210923
439,0.024622988,-0.56210923
440,0.024622988,-0.56210923
441,0.024622988,-0.56210923
442,0.024622988,-0.56210923
443,0.024622988,-0.56210923
444,2.676183,-0.076809675
445,2.676183,-0.076809675
446,2.676183,-0.076809675
447,2.676183,-0.076809675
448,2.676183,-0.076809675
449,2.676183,-0.076809675
450,2.676183,-0.076809675
451,2.676183,-0.076809675
452,2.676183,-0.076809675
453,2.676183,-0.076809675
454,2.676183,-0.076809675
455,2.676183,-0.076809675
456,2.676183,-0.076809675
457,0.54743296,-0.039299205
458,0.54743296,-0.039299205
459,0.54743296,-0.039299205
460,0.54743296,-0.039299205
461,0.54743296,-0.039299205
462,0.54743296,-0.039299205
463,0.54743296,-0.039299205
464,0.54743296,-0.039299205
465,-1.0491295,-0.0111664105
466,-1.0491295,-0.0111664105
467,-1.0491295,-0.0111664105
468,-1.0491295,-0.0111664105
469,-1.0491295,-0.0111664105
470,-1.0491295,-0.0111664105
471,-1.0491295,-0.0111664105
472,-1.0491295,-0.0111664105
473,-1.0491295,-0.0111664105
474,2.676183,-0.076809675
475,2.676183,-0.076809675
476,2.676183,-0.076809675
477,2.676183,-0.076809675
478,2.676183,-0.076809675
479,2.676183,-0.076809675
480,2.676183,-0.076809675
481,2.676183,-0.076809675
482,2.676183,-0.076809675
483,-0.516942,-0.020544022
484,-0.516942,-0.020544022
485,-0.516942,-0.020544022
486,-0.516942,-0.020544022
487,-0.516942,-0.020544022
488,-0.516942,-0.020544022
489,-0.516942,-0.020544022
490,-0.516942,-0.020544022
491,-0.516942,-0.020544022
492,-1.0491295,-0.0111664105
493,-1.0491295,-0.0111664105
494,-1.0491295,-0.0111664105
495,-1.0491295,-0.0111664105
496,-1.0491295,-0.0111664105
497,-1.0491295,-0.0111664105
498,-1.0491295,-0.0111664105
499,-1.0491295,-0.0111664105
500,-1.0491295,-0.0111664105
501,-0.516942,-0.020544022
502,-0.516942,-0.020544022
503,-0.516942,-0.020544022
504,-0.516942,-0.020544022
505,-0.516942,-0.020544022
506,-0.516942,-0.020544022
507,-1.3829188,0.06121802
508,-1.3829188,0.06121802
509,-1.3829188,0.06121802
510,-1.3829188,0.06121802
511,-1.3829188,0.06121802
512,-1.3829188,0.06121802
513,-0.7783469,-0.28194907
514,0.80883795,0.2221058
515,-0.26491448,0.77304864
516,-0.26491448,0.77304864
517,1.6305631,-1.1224298
518,1.6305631,-1.1224298
519,0.0058679823,0.5022661
520,0.0058679823,0.5022661
521,0.54743296,-0.039299205
522,0.54743296,-0.039299205
523,1.0514878,1.5478861
524,1.0514878,1.5478861
525,1.5930529,1.0063208
526,1.5930529,1.0063208
527,1.6305631,-1.1224298
528,1.6305631,-1.1224298
529,2.676183,-0.076809675
530,2.676183,-0.076809675
531,2.676183,-0.076809675
532,2.676183,-0.076809675
533,0.024622988,-0.56210923
534,0.024622988,-0.56210923
535,-1.0491295,-0.0111664105
536,-1.0491295,-0.0111664105
537,-0.7783469,-0.28194907
538,-0.7783469,-0.28194907
539,-0.516942,-0.020544022
540,-0.516942,-0.020544022
541,0.024622988,-0.56210923
542,-0.26491448,0.77304864
543,-0.26491448,0.77304864
544,0.54743296,-0.039299205
545,0.54743296,-0.039299205
546,0.0058679823,0.5022661
547,0.0058679823,0.5022661
548,1.6305631,-1.1224298
549,1.0514878,1.5478861
550,1.0514878,1.5478861
551,1.5930529,1.0063208
552,1.5930529,1.0063208
553,-1.0491295,-0.0111664105
554,-1.0491295,-0.0111664105
555,-0.7783469,-0.28194907
556,-0.7783469,-0.28194907
557,-0.516942,-0.020544022
558,-0.516942,-0.020544022
559,0.024622988,-0.56210923
560,-0.26491448,0.77304864
561,-0.26491448,0.77304864
562,0.54743296,-0.039299205
563,0.54743296,-0.039299205
564,0.0058679823,0.5022661
565,0.0058679823,0.5022661
566,1.6305631,-1.1224298
567,1.0514878,1.5478861
568,1.0514878,1.5478861
569,1.5930529,1.0063208
570,1.5930529,1.0063208
571,-1.0491295,-0.0111664105
572,-1.0491295,-0.0111664105
573,-0.7783469,-0.28194907
574,-0.7783469,-0.28194907
575,-0.516942,-0.020544022
576,-0.516942,-0.020544022
577,0.024622988,-0.56210923
578,-0.26491448,0.77304864
579,-0.26491448,0.77304864
580,0.54743296,-0.039299205
581,0.54743296,-0.039299205
582,0.0058679823,0.5022661
583,0.0058679823,0.5022661
584,1.6305631,-1.1224298
585,1.0514878,1.5478861
586,1.0514878,1.5478861
587,1.5930529,1.0063208
588,1.5930529,1.0063208
589,-1.1845206,0.124224864
590,-1.1845206,0.124224864
591,-1.3829188,0.06121802
592,-1.0491295,-0.0111664105
593,-1.0491295,-0.0111664105
594,-1.3152232,-0.00647767
595,-1.3152232,-0.00647767
596,-1.3152232,-0.00647767
597,-1.3152232,-0.00647767
598,-1.3152232,-0.00647767
599,-1.3152232,-0.00647767
600,-1.3152232,-0.00647767
601,-1.3152232,-0.00647767
602,-1.3152232,-0.00647767
603,-1.3152232,-0.00647767
604,-1.3152232,-0.00647767
605,-1.3152232,-0.00647767
606,-1.3152232,-0.00647767
607,-1.3152232,-0.00647767
608,-1.3152232,-0.00647767
609,-1.0491295,-0.0111664105
610,-1.0491295,-0.0111664105
611,-1.3152232,-0.00647767
612,-1.3152232,-0.00647767
613,-1.3152232,-0.00647767
614,-1.3152232,-0.00647767
615,-1.3152232,-0.00647767
616,-1.3152232,-0.00647767
617,-1.3152232,-0.00647767
618,-1.3152232,-0.00647767
619,-1.3152232,-0.00647767
620,-1.3152232,-0.00647767
621,-1.0491295,-0.0111664105
622,-1.3152232,-0.00647767
623,-1.3152232,-0.00647767
624,-1.3152232,-0.00647767
625,-1.3152232,-0.00647767
626,-1.3152232,-0.00647767
627,-1.0491295,-0.0111664105
628,-1.3152232,-0.00647767
629,-1.3152232,-0.00647767
630,-1.0491295,-0.0111664105
631,-1.3152232,-0.00647767
632,-1.3152232,-0.00647767
633,-0.7783469,-0.28194907
634,-1.3152232,-0.00647767
635,-1.0491295,-0.0111664105
636,-1.0491295,-0.0111664105
637,-1.3152232,-0.00647767
638,-1.3152232,-0.00647767
639,-1.3152232,-0.00647767
640,-1.3829188,0.06121802
641,-1.3152232,-0.00647767
642,-1.3152232,-0.00647767
643,-1.0491295,-0.0111664105
644,-1.3152232,-0.00647767
645,-1.0491295,-0.0111664105
646,-1.0491295,-0.0111664105
647,-0.7783469,-0.28194907
648,-1.0491295,-0.0111664105
649,-1.1845206,0.124224864
650,-1.3152232,-0.00647767
651,-1.0491295,-0.0111664105
652,-1.3152232,-0.00647767
653,-1.1845206,0.124224864
654,-1.0491295,-0.0111664105
655,-1.1845206,0.124224864
656,-1.1845206,0.124224864
657,-1.0491295,-0.0111664105
658,-1.0491295,-0.0111664105
659,-1.0491295,-0.0111664105
660,-1.0491295,-0.0111664105
661,-1.1845206,0.124224864
662,-1.1845206,0.124224864
663,-1.3152232,-0.00647767
664,-1.3152232,-0.00647767
665,-1.0491295,-0.0111664105
666,-1.0491295,-0.0111664105
667,-1.3152232,-0.00647767
668,-1.0491295,-0.0111664105
669,-1.1845206,0.124224864
670,-1.3152232,-0.00647767
671,-1.0491295,-0.0111664105
672,-1.1845206,0.124224864
673,-1.0491295,-0.0111664105
674,-1.3152232,-0.00647767
675,-1.1845206,0.124224864
676,-1.3152232,-0.00647767
677,-1.0491295,-0.0111664105
678,-1.1845206,0.124224864
679,-1.3152232,-0.00647767
680,-1.3152232,-0.00647767
681,-1.1845206,0.124224864
682,-1.3152232,-0.00647767
683,-1.1845206,0.124224864
684,-1.3152232,-0.00647767
685,-1.0491295,-0.0111664105
686,-0.78772444,0.2502386
687,-1.0491295,-0.0111664105
688,-1.0491295,-0.0111664105
689,-1.0491295,-0.0111664105
690,-1.0491295,-0.0111664105
691,-1.1845206,0.124224864
692,-1.1845206,0.124224864
693,-0.78772444,0.2502386
694,-1.0491295,-0.0111664105
695,-1.0491295,-0.0111664105
696,-1.0491295,-0.0111664105
697,-1.1845206,0.124224864
698,-0.78772444,0.2502386
699,-1.0491295,-0.0111664105
700,-1.0491295,-0.0111664105
701,-1.1845206,0.124224864
702,-1.0491295,-0.0111664105
703,-0.7783469,-0.28194907
704,-1.0491295,-0.0111664105
705,-1.0491295,-0.0111664105
706,-1.0491295,-0.0111664105
707,-0.78772444,0.2502386
708,-1.1845206,0.124224864
709,-1.0491295,-0.0111664105
710,-1.0491295,-0.0111664105
711,-1.3152232,-0.00647767
712,-1.0491295,-0.0111664105
713,-1.0491295,-0.0111664105
714,-0.7783469,-0.28194907
715,-1.0491295,-0.0111664105
716,-1.3829188,0.06121802
717,-1.3829188,0.06121802
718,-1.0491295,-0.0111664105
719,-1.0491295,-0.0111664105
720,-1.0491295,-0.0111664105
721,-1.0491295,-0.0111664105
722,-1.0491295,-0.0111664105
723,-1.0491295,-0.0111664105
724,-1.0491295,-0.0111664105
725,-1.0491295,-0.0111664105
726,-0.7783469,-0.28194907
727,-1.0491295,-0.0111664105
728,-1.0491295,-0.0111664105
729,-1.3829188,0.06121802
730,-1.0491295,-0.0111664105
731,-1.0491295,-0.0111664105
732,-0.7783469,-0.28194907
733,-1.3152232,-0.00647767
734,-1.0491295,-0.0111664105
735,-1.0491295,-0.0111664105
736,-1.0491295,-0.0111664105
737,-1.0491295,-0.0111664105
738,-1.3152232,-0.00647767
739,-1.1845206,0.124224864
740,-1.3152232,-0.00647767
741,-1.0491295,-0.0111664105
742,-1.0491295,-0.0111664105
743,-1.0491295,-0.0111664105
744,-1.0491295,-0.0111664105
745,-1.3152232,-0.00647767
746,-1.0491295,-0.0111664105
747,-1.0491295,-0.0111664105
748,-1.0491295,-0.0111664105
749,-1.0491295,-0.0111664105
750,-1.0491295,-0.0111664105
751,-1.0491295,-0.0111664105
752,-0.7783469,-0.28194907
753,-1.0491295,-0.0111664105
754,-0.7783469,-0.28194907
755,-1.0491295,-0.0111664105
756,-0.7783469,-0.28194907
757,-0.7783469,-0.28194907
758,-1.0491295,-0.0111664105
759,-1.0491295,-0.0111664105
760,-0.7783469,-0.28194907
761,-0.7783469,-0.28194907
762,-1.0491295,-0.0111664105
763,-0.7783469,-0.28194907
764,-1.0491295,-0.0111664105
765,-1.1845206,0.124224864
766,0.024622988,-0.56210923
767,0.0058679823,0.5022661
768,-1.3152232,-0.00647767
769,-1.0491295,-0.0111664105
770,-1.0491295,-0.0111664105
771,-1.0491295,-0.0111664105
772,-1.0491295,-0.0111664105
773,-1.0491295,-0.0111664105
774,0.0058679823,0.5022661
775,0.024622988,-0.56210923
776,-1.0491295,-0.0111664105
777,-0.7783469,-0.28194907
778,-1.0491295,-0.0111664105
779,-1.0491295,-0.0111664105
780,-0.7783469,-0.28194907
781,0.0058679823,0.5022661
782,-1.0491295,-0.0111664105
783,-1.0491295,-0.0111664105
784,-0.7783469,-0.28194907
785,-1.0491295,-0.0111664105
786,-1.0491295,-0.0111664105
787,-1.3829188,0.06121802
788,-1.3829188,0.06121802
789,-1.0491295,-0.0111664105
790,0.0058679823,0.5022661
791,-1.0491295,-0.0111664105
792,-1.0491295,-0.0111664105
793,-1.0491295,-0.0111664105
794,-1.3829188,0.06121802
795,-1.0491295,-0.0111664105
796,-0.7783469,-0.28194907
797,-1.0491295,-0.0111664105
798,-0.7783469,-0.28194907
799,-0.7783469,-0.28194907
800,-0.7783469,-0.28194907
801,-0.7783469,-0.28194907
802,-1.0491295,-0.0111664105
803,-0.7783469,-0.28194907
804,-0.7783469,-0.28194907
805,-1.0491295,-0.0111664105
806,-1.0491295,-0.0111664105
807,-1.0491295,-0.0111664105
808,-0.7783469,-0.28194907
809,-1.0491295,-0.0111664105
810,-1.0491295,-0.0111664105
811,-1.0491295,-0.0111664105
812,-1.0491295,-0.0111664105
813,-0.7783469,-0.28194907
814,-1.0491295,-0.0111664105
815,-1.0491295,-0.0111664105
816,-0.7783469,-0.28194907
817,-1.0491295,-0.0111664105
818,-1.0491295,-0.0111664105
819,-1.0491295,-0.0111664105
820,-1.0491295,-0.0111664105
821,-1.0491295,-0.0111664105
822,-0.7783469,-0.28194907
823,-1.0491295,-0.0111664105
824,-1.0491295,-0.0111664105
825,-1.0491295,-0.0111664105
826,-0.7783469,-0.28194907
827,-0.7783469,-0.28194907
828,-1.3152232,-0.00647767
829,-0.7783469,-0.28194907
830,-1.0491295,-0.0111664105
831,-1.0491295,-0.0111664105
832,-1.0491295,-0.0111664105
833,-1.0491295,-0.0111664105
834,-1.0491295,-0.0111664105
835,-1.0491295,-0.0111664105
836,-1.0491295,-0.0111664105
837,0.024622988,-0.56210923
838,-1.0491295,-0.0111664105
839,-0.7783469,-0.28194907
840,-0.7783469,-0.28194907
841,-1.3152232,-0.00647767
842,-0.7783469,-0.28194907
843,-1.0491295,-0.0111664105
844,-0.7783469,-0.28194907
845,-1.0491295,-0.0111664105
846,-1.0491295,-0.0111664105
847,-1.3152232,-0.00647767
848,-0.78772444,0.2502386
849,-0.7783469,-0.28194907
850,-0.7783469,-0.28194907
851,-0.78772444,0.2502386
852,-0.7783469,-0.28194907
853,-0.7783469,-0.28194907
854,-0.7783469,-0.28194907
855,-0.78772444,0.2502386
856,-0.7783469,-0.28194907
857,-0.7783469,-0.28194907
858,0.024622988,-0.56210923
859,-1.0491295,-0.0111664105
860,-0.7783469,-0.28194907
861,-0.7783469,-0.28194907
862,-0.78772444,0.2502386
863,-0.7783469,-0.28194907
864,-0.7783469,-0.28194907
865,-1.0491295,-0.0111664105
866,-0.7783469,-0.28194907
867,1.6305631,-1.1224298
868,-1.3152232,-0.00647767
869,-0.7783469,-0.28194907
870,-0.7783469,-0.28194907
871,-0.7783469,-0.28194907
872,-0.7783469,-0.28194907
873,-1.0491295,-0.0111664105
874,-0.78772444,0.2502386
875,-0.78772444,0.2502386
876,-0.7783469,-0.28194907
877,-0.7783469,-0.28194907
878,-0.78772444,0.2502386
879,-0.7783469,-0.28194907
880,-0.7783469,-0.28194907
881,1.6305631,-1.1224298
882,-1.0491295,-0.0111664105
883,-0.78772444,0.2502386
884,-0.7783469,-0.28194907
885,-0.7783469,-0.28194907
886,-0.78772444,0.2502386
887,-0.7783469,-0.28194907
888,-0.7783469,-0.28194907
889,-0.7783469,-0.28194907
890,-0.7783469,-0.28194907
891,-0.7783469,-0.28194907
892,0.024622988,-0.56210923
